nome_fantasia;cnae_principal;municipio-id;estado-sigla;bairro
RENOVAR;8211300;4305108;RS;CENTRO
CASA MARIA;4759899;4305108;RS;CENTRO
LEVE BLOCOS;4120400;4305108;RS;CENTRO
FOGOES CAXIAS;9521500;4305108;RS;CIDADE NOVA
IVETE;5620104;4305108;RS;BELA VISTA
STRONG ACESSORIOS;2949299;4305108;RS;SAO JOSE
GOLD LIMP;8111700;4305108;RS;BELA VISTA
CONDOMINIO EDIFICIO GIUSEPPE GARIBALDI;8112500;4305108;RS;EXPOSICAO
ESCOLA DE EDUCACAO PROFISSIONAL PROJETO OMEGA;8542200;4305108;RS;CENTRO
CLEO ESPACO DE BELEZA;9602501;4305108;RS;NOSSA SENHORA DA SAUDE
CELLI COMERCIO ADMINISTRACAO E PARTICIPACOES - EIRELI;6822600;4305108;RS;PIO X
GARAGEM E ESTACIONAMENTO MINUANO;4520005;4305108;RS;JARDIM AMERICA
CELI UTILIDADES;4713002;4305108;RS;PETROPOLIS
TONIN ELETRICISTA;4321500;4305108;RS;EXPOSICAO
AGROFORTE;4744001;4305108;RS;SANTA FE
AGILITA ASSESSORIA IMOBILIARIA;8219999;4305108;RS;SANVITTO
TWIPS DESIGN;3299003;4305108;RS;RIO BRANCO
ATITUDE GESTAO DE PESSOAS E CONSULTORIA;8211300;4305108;RS;CENTRO
MOZARELLA PIZZARIA;5620102;4305108;RS;ESPLANADA
PAGANELLA ADVOGADOS;6911701;4305108;RS;RIO BRANCO
MOUS CONVENIENCIA PARK;5223100;4305108;RS;PIO X
RESTAURANTE MAOS DE ANJO;5611203;4305108;RS;EXPOSICAO
BELLYSSIMA ESTETICA & MASSOTERAPIA;9602502;4305108;RS;NOSSA SENHORA DA SAUDE
GLOBAL PRIME BRASIL COMERCIAL EXPORTADORA LTDA;4671100;4305108;RS;SAGRADA FAMILIA
ORELHAZZZ;4761001;4305108;RS;VILA CRISTINA
DSI SISTEMAS ELETRONICOS INDUSTRIAIS;3314799;4305108;RS;SAO JOSE
ESTETICA PATY LIVI;9602502;4305108;RS;CENTRO
PROCDATATI;8599604;4305108;RS;RIO BRANCO
EDIFICIO RESIDENCIAL E COMERCIAL VENICE JARDIM ELDORADO;8112500;4305108;RS;JARDIM ELDORADO
WAKAN BUFALO BRANCO;7990200;4305108;RS;EXPOSICAO
START ENSINO MUSICAL;8592903;4305108;RS;KAYSER
SALAO AVENIDA;9602501;4305108;RS;SERRANO
BAZAR ESTRELA DA MANHA;4781400;4305108;RS;NOSSA SENHORA DE LOURDES
LEMOS ASSESSORIATECNICA;6311900;4305108;RS;NOSSA SENHORA DE LOURDES
D & A ESTOFADOS;3101200;4305108;RS;SAO VIRGILIO
DE BONI COMERCIO DE ANTENAS PARABOLICAS;4757100;4305108;RS;RIO BRANCO
ROSA CAR VEICULOS;4511102;4305108;RS;SAO CRISTOVAO
CINE & ARTE VIDEO PRODUTORA;7420004;4305108;RS;PLANALTO
VS CENTRO DE EMBELEZAMENTO;9602501;4305108;RS;NOSSA SENHORA DE LOURDES
D'BOSCO MAQUINAS E MOLDES;2840200;4305108;RS;CENTENARIO
CRISTAL DE GAIA;9609299;4305108;RS;CRISTO REDENTOR
HECHO POR LA MADRE;1351100;4305108;RS;RIO BRANCO
ATELIER GUSTAVO GOMES;8299799;4305108;RS;MARECHAL FLORIANO
BRINCAR E APRENDER;4763601;4305108;RS;DIAMANTINO
ELOS DO CONTO - EDICAO E ARTE;5811500;4305108;RS;PANAZZOLO
CENTRO ESTETICO LUXURIA;9602501;4305108;RS;GALOPOLIS
UPEOPLE CONSULTORIA INTELIGENTE;8599604;4305108;RS;CRUZEIRO
NIURA FASHION HOUSE;3212400;4305108;RS;JARDELINO RAMOS
TRATORIA PASTINE;5611201;4305108;RS;NOSSA SENHORA DE LOURDES
PONTALTI EMPREENDIMENTOS IMOBILIARIOS;4110700;4305108;RS;BELA VISTA
GLAMOUR MODA PLUS;4781400;4305108;RS;NOSSA SENHORA DE LOURDES
DANI VELOCIMENTROS;4520003;4305108;RS;PIO X
MMS;4330403;4305108;RS;EXPOSICAO
SALAO JAQUE;9602501;4305108;RS;SANTA FE
BUNITA LOVE;4781400;4305108;RS;NOSSA SENHORA DA SAUDE
NEUSA;4781400;4305108;RS;EXPOSICAO
IBIZA CONSULTORIA;8299799;4305108;RS;JARDIM AMERICA
VITOR RETIFICA;2950600;4305108;RS;SANTA CORONA
CHAMA MISSIONARIA;9491000;4305108;RS;SERRANO
IMPERIO ESPACO DA BELEZA;9602501;4305108;RS;CIDADE NOVA
CEEUS;8550302;4305108;RS;PIO X
RESIDENCIAL SOLAR MORADA DOS ALPES;8112500;4305108;RS;NOSSA SENHORA DO ROSARIO
FR TRANSPORTES;4930201;4305108;RS;EXPOSICAO
GCL COMERCIO DE LIVROS;4761001;4305108;RS;SAO JOSE
ROBINSON PADILHA CABRAL;5911101;4305108;RS;SANTA CORONA
ADES TRANSPORTES;4930202;4305108;RS;NOSSA SENHORA DE FATIMA
BLUSCH;4781400;4305108;RS;CHARQUEADAS
ALL AMERICAN - ENGLISH FOR THE PROFESSIONAL;8593700;4305108;RS;EXPOSICAO
HOVER COMPONENTES;2543800;4305108;RS;PIO X
MICHELI DOS SANTOS;8592902;4305108;RS;SAO VIRGILIO
RESIDENCIAL COLIBRI;8112500;4305108;RS;NOSSA SENHORA DA SAUDE
HT SONORIZACOES;9001906;4305108;RS;NOSSA SENHORA DE FATIMA
M. B. L. CONFECCOES;4781400;4305108;RS;SANTA FE
ESSENCE MASSOTERAPIA E ESTETICA;9602502;4305108;RS;MADUREIRA
SIGMA;4744001;4305108;RS;NOSSA SENHORA DE LOURDES
DS3 MULTIMARCAS;4511102;4305108;RS;SAO CRISTOVAO
GS ACESSORIOS AUTOMOTIVOS;2949299;4305108;RS;SAO CRISTOVAO
EDIFICIO JURUNA;8112500;4305108;RS;MADUREIRA
MAQUIAGEM DEFINITIVA E TATTOO VIVIANE SERENA;9609206;4305108;RS;SERRANO
FARMACIA PRECO POPULAR;4771701;4305108;RS;CIDADE NOVA
I. TOWERS BUILDING CENTER;8112500;4305108;RS;FLORESTA
NIDA MODAS;4781400;4305108;RS;CRUZEIRO
PROTEGGE ASSESSORIA;8211300;4305108;RS;MARECHAL FLORIANO
KELG INDUSTRIA E COMERCIO DE PLASTICOS;2229302;4305108;RS;PIONEIRO
SERDEMAF;8640204;4305108;RS;CENTRO
3W3;7311400;4305108;RS;MEDIANEIRA
KROHNTECH INFORMTICA LTDA;6209100;4305108;RS;CRUZEIRO
INDIGO;5229099;4305108;RS;SAO PELEGRINO
RECH 7;7721700;4305108;RS;SANTA CATARINA
OH BOUTIQUE;4781400;4305108;RS;MADUREIRA
DRAGSTER;5320202;4305108;RS;SANTA FE
FINTTI;2541100;4305108;RS;FAZENDA SOUZA
APLISUL SERVICOS;9529105;4305108;RS;CRUZEIRO
SUAMARCA.NINJA;7312200;4305108;RS;SAO PELEGRINO
PIONER FILIAL JULIO;4774100;4305108;RS;CENTRO
CASSIA CRIACOES E EVENTOS;8230001;4305108;RS;MADUREIRA
RAVEL MOVEIS E STANDS;3101200;4305108;RS;SALGADO FILHO
MACAS ANDREAZZA;0133407;4305108;RS;NOSSA SENHORA DA SAUDE
CENTRO COMERCIAL TAGLIARI;8112500;4305108;RS;CENTRO
CLEBER MARTELINHO;4520002;4305108;RS;SANTA CATARINA
ODELTA SIMONETTI;9001901;4305108;RS;ANA RECH
MARIA FRANCISCA PAIM DA SILVA;8230001;4305108;RS;CRUZEIRO
MD PINTURA E REFORMAS;4322301;4305108;RS;CHARQUEADAS
MFAR CONTRUCOES;4399103;4305108;RS;PLANALTO
INCORPORADORA INTEGRACAO;4110700;4305108;RS;CENTRO
ALLURE;8112500;4305108;RS;CHARQUEADAS
IVAN LUIZ HARTMANN;4724500;4305108;RS;SANTA CATARINA
VERA RAMPI;4781400;4305108;RS;ESPLANADA
ESPACO TAIS MORAES;9602501;4305108;RS;PIONEIRO
SPIND DESENVOLVIMENTO HUMANO;8599699;4305108;RS;FLORESTA
RESIDENCIAL VALE NEVADO;8112500;4305108;RS;JARDIM AMERICA
SORVETERIA FERNANDO DA CRUZ;4729699;4305108;RS;CIDADE NOVA
ROUTE V8 GARAGE;4520001;4305108;RS;SAO JOSE
AMARESTE;6810202;4305108;RS;BELA VISTA
CAMILA VIEIRA BRAND;3212400;4305108;RS;MADUREIRA
TRANSPORTE PAULETTI;4930201;4305108;RS;FAZENDA SOUZA
DANA COSTURAS;1412601;4305108;RS;RIO BRANCO
CAXIAS ELETRO PECAS AUTOMOTIVAS;4530703;4305108;RS;PLANALTO
I' FARAON LINGERIE, ACESSORIOS & VESTUARIO;4781400;4305108;RS;SERRANO
OTICA MARI PASQUALOTTO;4774100;4305108;RS;EXPOSICAO
INDUPERFIS REVESTIMENTOS DE PVC;2229303;4305108;RS;MARECHAL FLORIANO
BIAZUS MOTORES;4520001;4305108;RS;SAO CIRO
RESTAURANTE FIDELIX GRILL;5611201;4305108;RS;SANVITTO
RAFAEL TRANSPORTES;4924800;4305108;RS;PIONEIRO
BORRACHARIA DO VELHO;4520006;4305108;RS;ESPLANADA
LAVAGEM SAO LUIZ LTDA;4520005;4305108;RS;SANTA FE
ACESSAR DESENVOLVIMENTO PESSOAL E EMPRESARIAL;8599604;4305108;RS;NOSSA SENHORA DE LOURDES
BARBALE BARBERS SHOP;9602501;4305108;RS;CENTRO
BISTRO DAS UNHAS NAIL BAR;9602501;4305108;RS;MEDIANEIRA
AGRICOLA ANDREAZZA;4637199;4305108;RS;SANTA LUCIA DO PIAI
